"SID","freq","hourBlock","day","beepvar","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","Wave","waveDay","beepvar3","A_rude_comp","E_quiet_comp","C_lazy_comp","N_relaxed_comp","N_depressed_comp","E_outgoing_comp","A_kind_comp","C_reliable_comp","N_worried_comp","SID2"
10413,81,1,13,49,3,4,2,3,1,2,2,3,2,"7","7.13",25,1.39325842696629,3.38235294117647,2.32352941176471,3.55882352941176,2.06862745098039,2.56862745098039,4.39325842696629,3.69607843137255,1.94117647058824,10413
10432,53,1,13,49,1,3,3,3,2,3,3,5,1,"7","7.13",90,1.08571428571429,3.58778625954198,1.90076335877863,3.63358778625954,1.16793893129771,2.27480916030534,3.06730769230769,4.56488549618321,1.61832061068702,10432
10437,96,1,13,49,2,3,3,5,1,3,4,4,1,"7","7.13",53,1.44776119402985,2.79285714285714,2.5,3.94285714285714,1.27857142857143,3.26428571428571,4.14925373134328,3.73571428571429,2.03571428571429,10437
10459,36,1,13,49,2,1,3,3,1,4,4,3,3,"7","7.13",64,1.90123456790123,3.14285714285714,2.7032967032967,2.64835164835165,1.7032967032967,2.34065934065934,3.65432098765432,3,3.01098901098901,10459
10490,112,1,13,49,1.65789473684211,5,4,5,1,2,3.97368421052632,2,2,"7","7.13",79,1.65789473684211,3.4,2.81142857142857,3.22857142857143,1.14857142857143,2.25714285714286,3.97368421052632,3.12,2.30285714285714,10490
10492,35,1,13,49,1,2,1,3,1,5,5,4,2,"7","7.13",41,1.56896551724138,2.51515151515152,2.16666666666667,3.57575757575758,1.13636363636364,3.45454545454545,3.79310344827586,3.87878787878788,1.90909090909091,10492
10494,24,1,13,49,1,1,1,4,2,5,5,3,3,"7","7.13",16,1.16,3.27272727272727,1.51515151515152,3.27272727272727,1.75757575757576,2.51515151515152,3.72,3.36363636363636,2.66666666666667,10494
10509,44,1,13,49,1.53703703703704,3,3,4,1,3,3.11111111111111,3,3,"7","7.13",31,1.53703703703704,2.38028169014085,2.88732394366197,3.54929577464789,1.54929577464789,3.12676056338028,3.11111111111111,3.25352112676056,2.61971830985915,10509
10523,35,1,13,49,1.40540540540541,5,5,5,1,3,3.43243243243243,4,1,"7","7.13",23,1.40540540540541,3.52083333333333,2.89583333333333,3.8125,1.22916666666667,2.79166666666667,3.43243243243243,3.54166666666667,1.66666666666667,10523
10539,89,1,13,49,2,3,2,3,2,3,4,4,3,"7","7.13",56,2.28448275862069,3.16153846153846,2.73076923076923,3.18461538461538,2.22307692307692,2.65384615384615,3.05172413793103,3.42307692307692,2.70769230769231,10539
10543,43,1,13,49,2,3,2,3,1,2,2,3,2,"7","7.13",12,2.09756097560976,3.11111111111111,2.73333333333333,3.6,1.06666666666667,2.77777777777778,2.8780487804878,3.08888888888889,2.24444444444444,10543
10397,89,2,13,50,2,2,2,4,2,3,4,4,2,"7","7.13",69,2.01626016260163,3.42361111111111,2.83333333333333,3.95138888888889,1.79861111111111,2.65277777777778,3.35833333333333,3.97916666666667,1.90972222222222,10397
10422,77,2,13,50,3,4,4,2,4,3,3,2,3,"7","7.13",12,2.30487804878049,3.42168674698795,3.03614457831325,3.43373493975904,1.93975903614458,2.83132530120482,3.04878048780488,3.12048192771084,2.53012048192771,10422
10437,96,2,13,50,2,4,2,3,2,2,4,4,3,"7","7.13",54,1.44776119402985,2.79285714285714,2.5,3.94285714285714,1.27857142857143,3.26428571428571,4.14925373134328,3.73571428571429,2.03571428571429,10437
10459,36,2,13,50,3,1,2,3,1,3,2,3,3,"7","7.13",65,1.90123456790123,3.14285714285714,2.7032967032967,2.64835164835165,1.7032967032967,2.34065934065934,3.65432098765432,3,3.01098901098901,10459
10490,112,2,13,50,1.65789473684211,4,3,4,1,2,3.97368421052632,3,3,"7","7.13",80,1.65789473684211,3.4,2.81142857142857,3.22857142857143,1.14857142857143,2.25714285714286,3.97368421052632,3.12,2.30285714285714,10490
10509,44,2,13,50,2,3,3,4,2,3,3,3,3,"7","7.13",32,1.53703703703704,2.38028169014085,2.88732394366197,3.54929577464789,1.54929577464789,3.12676056338028,3.11111111111111,3.25352112676056,2.61971830985915,10509
10523,35,2,13,50,1.40540540540541,4,1,2,1,1,3.43243243243243,5,1,"7","7.13",24,1.40540540540541,3.52083333333333,2.89583333333333,3.8125,1.22916666666667,2.79166666666667,3.43243243243243,3.54166666666667,1.66666666666667,10523
10539,89,2,13,50,2.28448275862069,4,3,3,2,2,3.05172413793103,3,2,"7","7.13",57,2.28448275862069,3.16153846153846,2.73076923076923,3.18461538461538,2.22307692307692,2.65384615384615,3.05172413793103,3.42307692307692,2.70769230769231,10539
10543,43,2,13,50,3,3,3,3,1,3,2,4,3,"7","7.13",13,2.09756097560976,3.11111111111111,2.73333333333333,3.6,1.06666666666667,2.77777777777778,2.8780487804878,3.08888888888889,2.24444444444444,10543
10372,95,3,13,51,1,5,1,4,1,1,5,4,4,"7","7.13",83,1.97413793103448,3.97515527950311,3.32919254658385,3.3167701863354,2.91304347826087,2.08074534161491,3.45689655172414,3.02484472049689,3.21739130434783,10372
10397,89,3,13,51,2,4,3,3,2,3,3,3,2,"7","7.13",70,2.01626016260163,3.42361111111111,2.83333333333333,3.95138888888889,1.79861111111111,2.65277777777778,3.35833333333333,3.97916666666667,1.90972222222222,10397
10422,77,3,13,51,3,3,4,2,3,3,3,2,4,"7","7.13",13,2.30487804878049,3.42168674698795,3.03614457831325,3.43373493975904,1.93975903614458,2.83132530120482,3.04878048780488,3.12048192771084,2.53012048192771,10422
10432,53,3,13,51,1.08571428571429,5,3,4,1,1,3.06730769230769,5,1,"7","7.13",91,1.08571428571429,3.58778625954198,1.90076335877863,3.63358778625954,1.16793893129771,2.27480916030534,3.06730769230769,4.56488549618321,1.61832061068702,10432
10490,112,3,13,51,1.65789473684211,2,4,4,1,2,3.97368421052632,3,2,"7","7.13",81,1.65789473684211,3.4,2.81142857142857,3.22857142857143,1.14857142857143,2.25714285714286,3.97368421052632,3.12,2.30285714285714,10490
10494,24,3,13,51,1.16,5,1,3,2,1,3.72,1,4,"7","7.13",17,1.16,3.27272727272727,1.51515151515152,3.27272727272727,1.75757575757576,2.51515151515152,3.72,3.36363636363636,2.66666666666667,10494
10523,35,3,13,51,1.40540540540541,4,4,5,1,3,3.43243243243243,5,1,"7","7.13",25,1.40540540540541,3.52083333333333,2.89583333333333,3.8125,1.22916666666667,2.79166666666667,3.43243243243243,3.54166666666667,1.66666666666667,10523
10539,89,3,13,51,2,3,4,5,2,4,3,2,2,"7","7.13",58,2.28448275862069,3.16153846153846,2.73076923076923,3.18461538461538,2.22307692307692,2.65384615384615,3.05172413793103,3.42307692307692,2.70769230769231,10539
10543,43,3,13,51,2,3,2,3,1,3,3,3,2,"7","7.13",14,2.09756097560976,3.11111111111111,2.73333333333333,3.6,1.06666666666667,2.77777777777778,2.8780487804878,3.08888888888889,2.24444444444444,10543
51,27,4,13,52,1,3,2,4,1,3,5,4,4,"7","7.13",65,1.40540540540541,3.79268292682927,1.85365853658537,3.82926829268293,1.29268292682927,2.31707317073171,4.41891891891892,3.96341463414634,2.13414634146341,51
54,28,4,13,52,1,3,1,3,1,3,2,4,1,"7","7.13",56,1.05084745762712,2.62666666666667,1.24,3.53333333333333,1.02666666666667,3.28,3.66101694915254,4.42666666666667,1.34666666666667,54
61,23,4,13,52,1.34831460674157,5,5,4,2,1,3.40449438202247,2,2,"7","7.13",96,1.34831460674157,2.97345132743363,2.95575221238938,2.84955752212389,1.36283185840708,2.66371681415929,3.40449438202247,2.98230088495575,2.0353982300885,61
91,29,4,13,52,1.95454545454545,4,3,4,1,2,3.078125,4,2,"7","7.13",54,1.95454545454545,3.46575342465753,2.02739726027397,3.93150684931507,1.04109589041096,3.02739726027397,3.078125,3.9041095890411,1.41095890410959,91
97,16,4,13,52,1.18518518518519,5,1,5,1,1,4.11111111111111,5,1,"7","7.13",33,1.18518518518519,3.57142857142857,2.42857142857143,3.61904761904762,1.16666666666667,2.5952380952381,4.11111111111111,4.19047619047619,1.30952380952381,97
10111,22,4,13,52,1,4,2,4,1,2,3,4,3,"7","7.13",65,1.05263157894737,3.61538461538462,2.6025641025641,3.64102564102564,1.14102564102564,2.57692307692308,3.36842105263158,3.88461538461538,2.33333333333333,10111
10124,9,4,13,52,1.22222222222222,5,1,3,2,1,3.5,4,3,"7","7.13",39,1.22222222222222,2.84782608695652,2.08695652173913,3.23913043478261,1.39130434782609,3.06521739130435,3.5,3.73913043478261,2.1304347826087,10124
10129,9,4,13,52,1,5,5,3,4,1,3,3,4,"7","7.13",27,1.57692307692308,3.34375,3.125,3.28125,2.125,2.8125,3.46153846153846,3.8125,3.0625,10129
10268,28,4,13,52,1,2,4,4,1,4,1,3,1,"7","7.13",6,1.14285714285714,3.37931034482759,2.03448275862069,3.13793103448276,1.31034482758621,2.27586206896552,2.04761904761905,3.96551724137931,1.86206896551724,10268
10270,52,4,13,52,1,4,1,2,2,3,5,4,2,"7","7.13",40,1.14285714285714,3.22619047619048,2.96428571428571,4.14285714285714,1.10714285714286,3.0952380952381,3.46753246753247,4.01190476190476,1.4047619047619,10270
10372,95,4,13,52,4,2,5,1,5,2,2,2,5,"7","7.13",84,1.97413793103448,3.97515527950311,3.32919254658385,3.3167701863354,2.91304347826087,2.08074534161491,3.45689655172414,3.02484472049689,3.21739130434783,10372
10397,89,4,13,52,2,1,1,3,1,4,3,5,2,"7","7.13",71,2.01626016260163,3.42361111111111,2.83333333333333,3.95138888888889,1.79861111111111,2.65277777777778,3.35833333333333,3.97916666666667,1.90972222222222,10397
10413,81,4,13,52,1,4,1,4,2,3,5,5,2,"7","7.13",26,1.39325842696629,3.38235294117647,2.32352941176471,3.55882352941176,2.06862745098039,2.56862745098039,4.39325842696629,3.69607843137255,1.94117647058824,10413
10432,53,4,13,52,1,5,3,5,1,3,5,5,1,"7","7.13",92,1.08571428571429,3.58778625954198,1.90076335877863,3.63358778625954,1.16793893129771,2.27480916030534,3.06730769230769,4.56488549618321,1.61832061068702,10432
10437,96,4,13,52,2,2,2,4,1,4,4,4,1,"7","7.13",55,1.44776119402985,2.79285714285714,2.5,3.94285714285714,1.27857142857143,3.26428571428571,4.14925373134328,3.73571428571429,2.03571428571429,10437
10445,19,4,13,52,1,5,1,3,1,3,4,5,2,"7","7.13",42,1.18367346938776,3.40740740740741,2.24074074074074,3.2037037037037,1.44444444444444,3.75925925925926,4.3265306122449,4.61111111111111,2.7962962962963,10445
10490,112,4,13,52,1.65789473684211,5,4,5,1,2,3.97368421052632,2,2,"7","7.13",82,1.65789473684211,3.4,2.81142857142857,3.22857142857143,1.14857142857143,2.25714285714286,3.97368421052632,3.12,2.30285714285714,10490
10509,44,4,13,52,1.53703703703704,4,3,2,1,2,3.11111111111111,3,3,"7","7.13",33,1.53703703703704,2.38028169014085,2.88732394366197,3.54929577464789,1.54929577464789,3.12676056338028,3.11111111111111,3.25352112676056,2.61971830985915,10509
10523,35,4,13,52,1.40540540540541,3,4,5,1,2,3.43243243243243,4,1,"7","7.13",26,1.40540540540541,3.52083333333333,2.89583333333333,3.8125,1.22916666666667,2.79166666666667,3.43243243243243,3.54166666666667,1.66666666666667,10523
10539,89,4,13,52,2,3,2,4,2,3,4,5,3,"7","7.13",59,2.28448275862069,3.16153846153846,2.73076923076923,3.18461538461538,2.22307692307692,2.65384615384615,3.05172413793103,3.42307692307692,2.70769230769231,10539
12,18,1,14,53,1,2,2,3,2,4,4,4,3,"7","7.14",5,1.64285714285714,3.61111111111111,2.94444444444444,3.5,2.33333333333333,2.77777777777778,3.71428571428571,3.05555555555556,2.16666666666667,12
17,17,1,14,53,1,4,2,5,1,3,5,4,1,"7","7.14",176,1.39189189189189,3.18716577540107,2.43850267379679,3.37433155080214,1.24598930481283,3.06417112299465,2.84459459459459,3.97326203208556,1.9144385026738,17
51,27,1,14,53,1,3,1,3,1,4,5,5,2,"7","7.14",66,1.40540540540541,3.79268292682927,1.85365853658537,3.82926829268293,1.29268292682927,2.31707317073171,4.41891891891892,3.96341463414634,2.13414634146341,51
54,28,1,14,53,1,4,1,3,2,2,3,4,1,"7","7.14",57,1.05084745762712,2.62666666666667,1.24,3.53333333333333,1.02666666666667,3.28,3.66101694915254,4.42666666666667,1.34666666666667,54
61,23,1,14,53,1,3,4,3,1,2,2,3,3,"7","7.14",97,1.34831460674157,2.97345132743363,2.95575221238938,2.84955752212389,1.36283185840708,2.66371681415929,3.40449438202247,2.98230088495575,2.0353982300885,61
91,29,1,14,53,2,4,2,4,1,2,2,4,2,"7","7.14",55,1.95454545454545,3.46575342465753,2.02739726027397,3.93150684931507,1.04109589041096,3.02739726027397,3.078125,3.9041095890411,1.41095890410959,91
95,11,1,14,53,5,5,5,3,1,2,2,3,3,"7","7.14",29,3.32352941176471,2.91428571428571,3.31428571428571,2.4,1.14285714285714,3.02857142857143,2.64705882352941,2.57142857142857,3.51428571428571,95
97,16,1,14,53,1,3,1,3,1,3,5,5,1,"7","7.14",34,1.18518518518519,3.57142857142857,2.42857142857143,3.61904761904762,1.16666666666667,2.5952380952381,4.11111111111111,4.19047619047619,1.30952380952381,97
10111,22,1,14,53,1,4,2,4,1,3,3,4,2,"7","7.14",66,1.05263157894737,3.61538461538462,2.6025641025641,3.64102564102564,1.14102564102564,2.57692307692308,3.36842105263158,3.88461538461538,2.33333333333333,10111
10121,9,1,14,53,1,5,2,3,1,2,3,3,2,"7","7.14",22,1.37857142857143,3.35714285714286,2.21428571428571,3.03571428571429,1.35714285714286,2.53571428571429,3.20714285714286,3.78571428571429,1.89285714285714,10121
10126,4,1,14,53,2,4,3,1,4,2,3,5,5,"7","7.14",3,1.75,3.25,2.5,2.25,2.25,2.75,3.5,3.5,3.75,10126
10132,15,1,14,53,1,3,1,5,1,4,4,3,3,"7","7.14",35,1.12820512820513,2.97826086956522,2.08695652173913,3.97826086956522,1.23913043478261,2.73913043478261,3.58974358974359,4.02173913043478,2.91304347826087,10132
10136,17,1,14,53,1,4,3,3,3,3,4,4,2,"7","7.14",37,1.70588235294118,3.76595744680851,2.91489361702128,3.1063829787234,2.36170212765957,2.27659574468085,3.97058823529412,3.65957446808511,1.97872340425532,10136
10157,7,1,14,53,1.32727272727273,4,1,5,1,2,4.58181818181818,5,1,"7","7.14",57,1.32727272727273,3.04918032786885,2.16393442622951,3.77049180327869,1.11475409836066,3.47540983606557,4.58181818181818,4.62295081967213,2,10157
10172,13,1,14,53,2,4,4,4,1,3,3,3,2,"7","7.14",6,1.91666666666667,3.69230769230769,3,3.46153846153846,1.61538461538462,2.46153846153846,3.5,3.30769230769231,1.92307692307692,10172
10198,6,1,14,53,1,2,2,2,1,1,1,3,3,"7","7.14",3,1.16666666666667,4,2.16666666666667,2.16666666666667,2,1.5,2.33333333333333,3.33333333333333,3.66666666666667,10198
10236,24,1,14,53,2,4,1,2,1,2,3,5,2,"7","7.14",52,1.25862068965517,3.68055555555556,1.625,3.83333333333333,1.31944444444444,2.02777777777778,2.70689655172414,3.91666666666667,1.80555555555556,10236
10240,10,1,14,53,1,3,4,3,1,3,4,3,3,"7","7.14",22,1.26923076923077,2.96428571428571,2.71428571428571,2.42857142857143,2.21428571428571,2.17857142857143,3.38461538461538,3.75,3.21428571428571,10240
10268,28,1,14,53,1,2,1,4,1,4,3,4,1,"7","7.14",7,1.14285714285714,3.37931034482759,2.03448275862069,3.13793103448276,1.31034482758621,2.27586206896552,2.04761904761905,3.96551724137931,1.86206896551724,10268
10270,52,1,14,53,1,3,3,5,1,4,4,4,2,"7","7.14",41,1.14285714285714,3.22619047619048,2.96428571428571,4.14285714285714,1.10714285714286,3.0952380952381,3.46753246753247,4.01190476190476,1.4047619047619,10270
10274,32,1,14,53,1.37142857142857,5,1,3,1,1,4.01428571428571,5,3,"7","7.14",66,1.37142857142857,3.26086956521739,1.89130434782609,4.1195652173913,1.04347826086957,2.95652173913043,4.01428571428571,4.33695652173913,1.79347826086957,10274
10287,9,1,14,53,1,3,1,2,2,2,4,5,5,"7","7.14",13,1.10526315789474,3.68421052631579,1.47368421052632,1.84210526315789,2.57894736842105,1.78947368421053,3.27777777777778,4.42105263157895,3.84210526315789,10287
10288,28,1,14,53,1,3,1,4,1,3,5,4,1,"7","7.14",60,1.44736842105263,3.01219512195122,2.34146341463415,3.89024390243902,1.68292682926829,2.91463414634146,4.47368421052632,3.5,1.97560975609756,10288
10289,16,1,14,53,1,5,1,2,2,3,4,5,3,"7","7.14",50,1.47457627118644,3.11666666666667,1.96666666666667,3.03333333333333,1.43333333333333,3.16666666666667,3.3728813559322,4.31666666666667,2.56666666666667,10289
10308,32,1,14,53,1,5,1,1,4,1,4,4,4,"7","7.14",59,1.1044776119403,2.87209302325581,1.34883720930233,3.96511627906977,1.18604651162791,3.61627906976744,4.76119402985075,4.6046511627907,3.54651162790698,10308
10337,5,1,14,53,1,3,3,3,2,2,3,3,4,"7","7.14",4,1.25,3.5,2.16666666666667,3,1.5,2.33333333333333,2.75,3.5,3,10337
10366,45,1,14,53,1.0531914893617,4,3,4,1,1,4.56382978723404,4,4,"7","7.14",61,1.0531914893617,3.27,2.27,3.82,1.16,3.21,4.56382978723404,4.86,2.27,10366
10367,12,1,14,53,1,5,1,2,4,3,3,3,5,"7","7.14",38,1.10810810810811,3.8125,2.6875,3.0625,1.1875,2.0625,4.56756756756757,3.95833333333333,2.39583333333333,10367
10397,89,1,14,53,2,4,2,4,2,3,4,4,1,"7","7.14",72,2.01626016260163,3.42361111111111,2.83333333333333,3.95138888888889,1.79861111111111,2.65277777777778,3.35833333333333,3.97916666666667,1.90972222222222,10397
10413,81,1,14,53,1,1,1,4,1,4,5,5,1,"7","7.14",27,1.39325842696629,3.38235294117647,2.32352941176471,3.55882352941176,2.06862745098039,2.56862745098039,4.39325842696629,3.69607843137255,1.94117647058824,10413
10432,53,1,14,53,1,3,2,5,1,3,4,5,2,"7","7.14",93,1.08571428571429,3.58778625954198,1.90076335877863,3.63358778625954,1.16793893129771,2.27480916030534,3.06730769230769,4.56488549618321,1.61832061068702,10432
10445,19,1,14,53,1,5,1,2,1,2,4,5,4,"7","7.14",43,1.18367346938776,3.40740740740741,2.24074074074074,3.2037037037037,1.44444444444444,3.75925925925926,4.3265306122449,4.61111111111111,2.7962962962963,10445
10459,36,1,14,53,1,3,2,2,1,3,5,4,3,"7","7.14",66,1.90123456790123,3.14285714285714,2.7032967032967,2.64835164835165,1.7032967032967,2.34065934065934,3.65432098765432,3,3.01098901098901,10459
10490,112,1,14,53,1.65789473684211,4,4,4,1,2,3.97368421052632,2,2,"7","7.14",83,1.65789473684211,3.4,2.81142857142857,3.22857142857143,1.14857142857143,2.25714285714286,3.97368421052632,3.12,2.30285714285714,10490
10492,35,1,14,53,1,2,3,5,1,5,4,4,2,"7","7.14",42,1.56896551724138,2.51515151515152,2.16666666666667,3.57575757575758,1.13636363636364,3.45454545454545,3.79310344827586,3.87878787878788,1.90909090909091,10492
10509,44,1,14,53,1,3,2,4,1,3,3,4,2,"7","7.14",34,1.53703703703704,2.38028169014085,2.88732394366197,3.54929577464789,1.54929577464789,3.12676056338028,3.11111111111111,3.25352112676056,2.61971830985915,10509
10516,11,1,14,53,1,4,2,3,1,3,2,5,2,"7","7.14",5,1.5,2.90909090909091,1.36363636363636,3.36363636363636,1,3.36363636363636,2.5,4.36363636363636,1.72727272727273,10516
10539,89,1,14,53,2,3,2,2,2,2,2,5,3,"7","7.14",60,2.28448275862069,3.16153846153846,2.73076923076923,3.18461538461538,2.22307692307692,2.65384615384615,3.05172413793103,3.42307692307692,2.70769230769231,10539
10372,95,2,14,54,1.97413793103448,5,5,5,2,1,3.45689655172414,2,3,"7","7.14",85,1.97413793103448,3.97515527950311,3.32919254658385,3.3167701863354,2.91304347826087,2.08074534161491,3.45689655172414,3.02484472049689,3.21739130434783,10372
10397,89,2,14,54,2,2,3,4,1,4,4,4,2,"7","7.14",73,2.01626016260163,3.42361111111111,2.83333333333333,3.95138888888889,1.79861111111111,2.65277777777778,3.35833333333333,3.97916666666667,1.90972222222222,10397
10422,77,2,14,54,2,3,2,4,2,3,3,4,2,"7","7.14",14,2.30487804878049,3.42168674698795,3.03614457831325,3.43373493975904,1.93975903614458,2.83132530120482,3.04878048780488,3.12048192771084,2.53012048192771,10422
10432,53,2,14,54,1,2,2,5,1,1,4,5,1,"7","7.14",94,1.08571428571429,3.58778625954198,1.90076335877863,3.63358778625954,1.16793893129771,2.27480916030534,3.06730769230769,4.56488549618321,1.61832061068702,10432
10459,36,2,14,54,2,3,2,3,1,3,4,2,2,"7","7.14",67,1.90123456790123,3.14285714285714,2.7032967032967,2.64835164835165,1.7032967032967,2.34065934065934,3.65432098765432,3,3.01098901098901,10459
10490,112,2,14,54,2,2,2,3,1,4,4,3,3,"7","7.14",84,1.65789473684211,3.4,2.81142857142857,3.22857142857143,1.14857142857143,2.25714285714286,3.97368421052632,3.12,2.30285714285714,10490
10492,35,2,14,54,1,4,3,4,1,2,3,4,3,"7","7.14",43,1.56896551724138,2.51515151515152,2.16666666666667,3.57575757575758,1.13636363636364,3.45454545454545,3.79310344827586,3.87878787878788,1.90909090909091,10492
10509,44,2,14,54,1.53703703703704,3,3,3,2,2,3.11111111111111,4,2,"7","7.14",35,1.53703703703704,2.38028169014085,2.88732394366197,3.54929577464789,1.54929577464789,3.12676056338028,3.11111111111111,3.25352112676056,2.61971830985915,10509
10523,35,2,14,54,1,5,4,5,2,1,5,4,1,"7","7.14",27,1.40540540540541,3.52083333333333,2.89583333333333,3.8125,1.22916666666667,2.79166666666667,3.43243243243243,3.54166666666667,1.66666666666667,10523
10539,89,2,14,54,2,3,1,1,2,3,4,5,4,"7","7.14",61,2.28448275862069,3.16153846153846,2.73076923076923,3.18461538461538,2.22307692307692,2.65384615384615,3.05172413793103,3.42307692307692,2.70769230769231,10539
10372,95,3,14,55,1.97413793103448,4,5,2,3,1,3.45689655172414,1,3,"7","7.14",86,1.97413793103448,3.97515527950311,3.32919254658385,3.3167701863354,2.91304347826087,2.08074534161491,3.45689655172414,3.02484472049689,3.21739130434783,10372
10397,89,3,14,55,2,5,2,4,1,2,3,4,2,"7","7.14",74,2.01626016260163,3.42361111111111,2.83333333333333,3.95138888888889,1.79861111111111,2.65277777777778,3.35833333333333,3.97916666666667,1.90972222222222,10397
10432,53,3,14,55,1.08571428571429,5,1,4,1,2,3.06730769230769,4,2,"7","7.14",95,1.08571428571429,3.58778625954198,1.90076335877863,3.63358778625954,1.16793893129771,2.27480916030534,3.06730769230769,4.56488549618321,1.61832061068702,10432
10445,19,3,14,55,2,4,2,2,3,4,3,5,5,"7","7.14",44,1.18367346938776,3.40740740740741,2.24074074074074,3.2037037037037,1.44444444444444,3.75925925925926,4.3265306122449,4.61111111111111,2.7962962962963,10445
10490,112,3,14,55,1.65789473684211,4,4,4,1,2,3.97368421052632,3,3,"7","7.14",85,1.65789473684211,3.4,2.81142857142857,3.22857142857143,1.14857142857143,2.25714285714286,3.97368421052632,3.12,2.30285714285714,10490
10494,24,3,14,55,1.16,4,1,2,1,1,3.72,5,4,"7","7.14",18,1.16,3.27272727272727,1.51515151515152,3.27272727272727,1.75757575757576,2.51515151515152,3.72,3.36363636363636,2.66666666666667,10494
10509,44,3,14,55,2,3,3,4,1,3,3,3,2,"7","7.14",36,1.53703703703704,2.38028169014085,2.88732394366197,3.54929577464789,1.54929577464789,3.12676056338028,3.11111111111111,3.25352112676056,2.61971830985915,10509
10539,89,3,14,55,2,2,2,3,2,4,5,3,3,"7","7.14",62,2.28448275862069,3.16153846153846,2.73076923076923,3.18461538461538,2.22307692307692,2.65384615384615,3.05172413793103,3.42307692307692,2.70769230769231,10539
51,27,4,14,56,2,4,2,2,4,1,2,2,3,"7","7.14",67,1.40540540540541,3.79268292682927,1.85365853658537,3.82926829268293,1.29268292682927,2.31707317073171,4.41891891891892,3.96341463414634,2.13414634146341,51
54,28,4,14,56,1.05084745762712,3,2,5,1,3,3.66101694915254,5,1,"7","7.14",58,1.05084745762712,2.62666666666667,1.24,3.53333333333333,1.02666666666667,3.28,3.66101694915254,4.42666666666667,1.34666666666667,54
61,23,4,14,56,2,1,2,3,1,4,4,4,1,"7","7.14",98,1.34831460674157,2.97345132743363,2.95575221238938,2.84955752212389,1.36283185840708,2.66371681415929,3.40449438202247,2.98230088495575,2.0353982300885,61
74,11,4,14,56,1,1,1,3,1,5,4,5,1,"7","7.14",5,1.42857142857143,3.45454545454545,1.81818181818182,3.54545454545455,1.45454545454545,2.45454545454545,3.71428571428571,4.09090909090909,2.27272727272727,74
91,29,4,14,56,1.95454545454545,4,2,4,1,3,3.078125,4,1,"7","7.14",56,1.95454545454545,3.46575342465753,2.02739726027397,3.93150684931507,1.04109589041096,3.02739726027397,3.078125,3.9041095890411,1.41095890410959,91
10111,22,4,14,56,1,2,3,4,1,4,4,4,3,"7","7.14",67,1.05263157894737,3.61538461538462,2.6025641025641,3.64102564102564,1.14102564102564,2.57692307692308,3.36842105263158,3.88461538461538,2.33333333333333,10111
10268,28,4,14,56,1.14285714285714,5,3,3,3,1,2.04761904761905,4,3,"7","7.14",8,1.14285714285714,3.37931034482759,2.03448275862069,3.13793103448276,1.31034482758621,2.27586206896552,2.04761904761905,3.96551724137931,1.86206896551724,10268
10270,52,4,14,56,1,5,2,3,1,2,3,4,2,"7","7.14",42,1.14285714285714,3.22619047619048,2.96428571428571,4.14285714285714,1.10714285714286,3.0952380952381,3.46753246753247,4.01190476190476,1.4047619047619,10270
10372,95,4,14,56,3,3,4,4,2,3,4,2,1,"7","7.14",87,1.97413793103448,3.97515527950311,3.32919254658385,3.3167701863354,2.91304347826087,2.08074534161491,3.45689655172414,3.02484472049689,3.21739130434783,10372
10397,89,4,14,56,2,2,2,4,2,3,3,4,1,"7","7.14",75,2.01626016260163,3.42361111111111,2.83333333333333,3.95138888888889,1.79861111111111,2.65277777777778,3.35833333333333,3.97916666666667,1.90972222222222,10397
10413,81,4,14,56,1.39325842696629,5,1,4,2,1,4.39325842696629,5,2,"7","7.14",28,1.39325842696629,3.38235294117647,2.32352941176471,3.55882352941176,2.06862745098039,2.56862745098039,4.39325842696629,3.69607843137255,1.94117647058824,10413
10490,112,4,14,56,1.65789473684211,4,3,3,1,2,3.97368421052632,3,2,"7","7.14",86,1.65789473684211,3.4,2.81142857142857,3.22857142857143,1.14857142857143,2.25714285714286,3.97368421052632,3.12,2.30285714285714,10490
10539,89,4,14,56,2,3,3,4,2,4,4,3,2,"7","7.14",63,2.28448275862069,3.16153846153846,2.73076923076923,3.18461538461538,2.22307692307692,2.65384615384615,3.05172413793103,3.42307692307692,2.70769230769231,10539
10200,4,1,147,585,1,2,1,5,1,4,4,5,1,"7","7.147",23,1.44444444444444,3.95833333333333,2.25,4,1.33333333333333,1.875,3.44444444444444,4.125,1,10200
51,27,1,15,57,2,4,3,3,1,4,3,3,2,"7","7.15",68,1.40540540540541,3.79268292682927,1.85365853658537,3.82926829268293,1.29268292682927,2.31707317073171,4.41891891891892,3.96341463414634,2.13414634146341,51
61,23,1,15,57,1,5,1,2,1,1,1,2,3,"7","7.15",99,1.34831460674157,2.97345132743363,2.95575221238938,2.84955752212389,1.36283185840708,2.66371681415929,3.40449438202247,2.98230088495575,2.0353982300885,61
91,29,1,15,57,2,4,2,4,1,4,2,4,2,"7","7.15",57,1.95454545454545,3.46575342465753,2.02739726027397,3.93150684931507,1.04109589041096,3.02739726027397,3.078125,3.9041095890411,1.41095890410959,91
95,11,1,15,57,5,3,5,3,1,3,2,4,5,"7","7.15",30,3.32352941176471,2.91428571428571,3.31428571428571,2.4,1.14285714285714,3.02857142857143,2.64705882352941,2.57142857142857,3.51428571428571,95
